University Name,Major Name,Source URL
Ho Chi Minh City University of Foreign Languages and Information Technology,Graphic Design,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Human Resource Management,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Information Systems,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Information Technology,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Interior Design,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,International Business,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,International Relations,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Japanese Language Studies,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Journalism and Communication,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Korean Language Studies,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Law,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Logistics and Supply Chain Management,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Marketing,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Oriental Studies,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Public Relations and Advertising,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Software Engineering,https://huflit.edu.vn/
Ho Chi Minh City University of Foreign Languages and Information Technology,Tourism and Hospitality Management,https://huflit.edu.vn/
Ho Chi Minh City University of Law,Administrative Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Business Administration,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Business Administration - Law (Dual Degree),https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Business Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Civil Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Civil Law and Civil Procedural Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Constitutional Law and Administrative Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Criminal Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Criminal Law and Criminal Procedural Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Economic Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Economic Management,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,International Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,International Trade Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Law,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Law,Legal English,https://www.hcmulaw.edu.vn/
Ho Chi Minh City University of Science,Applied Mathematics,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Artificial Intelligence,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Biology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Biotechnology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Chemistry,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Computational Mathematics,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Computer Science,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Data Science,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Educational Technology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Electronics and Telecommunications Engineering,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Engineering Physics,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Environmental Engineering Technology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Environmental Science,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Geology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Information Technology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Interdisciplinary Sciences,https://www.hcmus.edu.vn/khoa-khoa-hoc-lien-nganh
Ho Chi Minh City University of Science,Materials Science,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Materials Technology,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Mathematics,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Medical Physics,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Micro-integrated Circuit Design,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Nuclear Engineering,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Oceanography,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Physics,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Resource and Environmental Management,https://hcmus.edu.vn/
Ho Chi Minh City University of Science,Statistics,https://hcmus.edu.vn/
Ho Chi Minh City University of Technology,Aerospace Engineering,https://hcmut.edu.vn/en/aerospace-engineering
Ho Chi Minh City University of Technology,Architecture,https://hcmut.edu.vn/en/architecture
Ho Chi Minh City University of Technology,Automotive Engineering,https://hcmut.edu.vn/en/automotive-engineering
Ho Chi Minh City University of Technology,Biotechnology,https://hcmut.edu.vn/en/biotechnology
Ho Chi Minh City University of Technology,Chemical Engineering,https://hcmut.edu.vn/en/chemical-engineering
Ho Chi Minh City University of Technology,Civil Engineering,https://hcmut.edu.vn/en/civil-engineering
Ho Chi Minh City University of Technology,Computer Engineering,https://hcmut.edu.vn/en/computer-engineering
Ho Chi Minh City University of Technology,Computer Science,https://hcmut.edu.vn/en/computer-science
Ho Chi Minh City University of Technology,Construction Management,https://hcmut.edu.vn/en/master-in-construction-management
Ho Chi Minh City University of Technology,Cyber Security,https://hcmut.edu.vn/en/master-in-computer-science-cyber-security-data-science
Ho Chi Minh City University of Technology,Data Science,https://hcmut.edu.vn/en/master-in-computer-science-cyber-security-data-science
Ho Chi Minh City University of Technology,Electrical Electronics Engineering,https://hcmut.edu.vn/en/electrical-electronics-engineering
Ho Chi Minh City University of Technology,Environmental Engineering,https://hcmut.edu.vn/en/environmental-engineering
Ho Chi Minh City University of Technology,Food Technology,https://hcmut.edu.vn/en/food-technology
Ho Chi Minh City University of Technology,Industrial Management,https://hcmut.edu.vn/en/industrial-management
Ho Chi Minh City University of Technology,Logistics & Supply Chain Management,https://hcmut.edu.vn/en/logistics-supply-chain-management
Ho Chi Minh City University of Technology,Mechanical Engineering,https://hcmut.edu.vn/en/mechanical-engineering
Ho Chi Minh City University of Technology,Mechatronics Engineering,https://hcmut.edu.vn/en/mechatronics-engineering
Ho Chi Minh City University of Technology,Natural Resources & Environmental Management,https://hcmut.edu.vn/en/natural-resources-environmental-management
Ho Chi Minh City University of Technology,Petroleum Engineering,https://hcmut.edu.vn/en/petroleum-engineering
Ho Chi Minh City University of Technology,Physics Engineering,https://hcmut.edu.vn/en/physics-engineering
Ho Chi Minh City University of Technology,Telecommunication Engineering,https://hcmut.edu.vn/en/telecommunication-engineering
Ho Chi Minh City University of Technology,Transportation Engineering,https://hcmut.edu.vn/en/transportation-engineering
Ho Chi Minh City University of Technology and Education,Automation and Control Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Automation and Control Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Automotive Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Automotive Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Biomedical Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Biomedical Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Building Engineering System,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Business Administration,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Business English,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Chemical Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Civil Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Civil and Industrial Construction Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Computer Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Computer Science,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Construction Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Construction Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Control and Automation Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Data Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Didactic and Teaching Methods,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,E-Commerce,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Economics and Management,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Education,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Educational Management,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Educational Science,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Electrical Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Electrical and Electronic Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Electrical and Electronics Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Electronic Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Electronic and Communication Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Electronics and Communications Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Engineering Mechanics,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,English Linguistics,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Environmental Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Environmental Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Fashion Design,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Financial Accounting,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Food Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Furniture and Wood Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Garment Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Graphics Design,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Industrial Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Industrial Management,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Industrial Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Information Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,International Business,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Linguistics (English),https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Logistics and Supply Chain Management,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Machine Manufacturing Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Materials Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Mechanical Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Mechanical Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Mechatronics Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Mechatronics Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Printing Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Printing Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Robotics and Artificial Intelligence,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,TESOL,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,TESOL (Teaching English to Speakers of Other Languages),https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Teaching Philosophy,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Technical English Translation and Interpretation,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Telecommunications Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Thermal Engineering,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Thermal Engineering Technology,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Translation and Interpretation,https://en.hcmute.edu.vn/
Ho Chi Minh City University of Technology and Education,Transportation Engineering,https://en.hcmute.edu.vn/
